id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
5297,946,Visa,Credit,4.48917E+15,sep-20,973,YES,2,"$8,700",oct-14,2014,No
5403,946,Mastercard,Credit,5.00422E+15,ene-22,811,YES,1,"$10,600",nov-04,2013,No
97,946,Mastercard,Debit,5.07959E+15,feb-21,606,YES,1,"$12,925",ene-06,2010,No
4487,946,Mastercard,Debit,5.36405E+15,oct-97,969,YES,2,$906,sep-94,2013,No
527,1465,Mastercard,Credit,5.11854E+15,ene-23,774,YES,1,"$11,600",ene-20,2020,No
4903,1465,Amex,Credit,3.15011E+14,jun-21,201,YES,2,"$10,700",sep-17,2017,No
1173,1465,Mastercard,Debit,5.02328E+15,feb-22,976,NO,1,"$42,142",feb-09,2010,No
1554,25,Mastercard,Credit,5.94763E+15,feb-20,571,YES,1,"$4,000",feb-20,2020,No
1350,571,Amex,Credit,3.9828E+14,nov-15,89,YES,2,"$7,200",feb-15,2015,No
312,571,Mastercard,Debit,5.61144E+15,feb-23,150,YES,2,"$13,019",ene-13,2013,No
4047,571,Visa,Debit,4.40113E+15,nov-23,42,YES,1,"$16,647",jul-16,2016,No
5960,571,Mastercard,Debit,5.06052E+15,feb-17,556,YES,1,"$12,247",dic-09,2009,No
528,1396,Mastercard,Debit (Prepaid),5.68343E+15,feb-20,101,YES,1,$23,ene-20,2020,No
799,1396,Visa,Debit (Prepaid),4.41263E+15,may-24,282,YES,1,$91,ene-20,2020,No
1555,1396,Mastercard,Debit (Prepaid),5.88728E+15,feb-20,119,YES,2,$77,feb-20,2020,No
1823,599,Visa,Debit,4.80253E+15,mar-21,868,YES,1,"$82,677",feb-20,2020,No
800,599,Visa,Credit,4.19087E+15,jul-23,928,YES,2,"$23,400",ene-20,2020,No
529,599,Mastercard,Debit,5.04008E+15,ene-20,475,YES,1,"$72,868",ene-20,2020,No
4539,1074,Visa,Debit,4.47994E+15,sep-24,793,NO,2,"$15,029",sep-03,2007,No
3903,1074,Visa,Credit,4.13157E+15,may-21,738,YES,1,"$9,700",jul-09,2013,No
5961,1074,Mastercard,Debit,5.53115E+15,dic-23,428,YES,2,"$6,847",dic-09,2009,No
2044,1074,Mastercard,Credit,5.29153E+15,jul-22,396,YES,2,"$4,800",mar-03,2011,No
4108,1074,Mastercard,Debit,5.48241E+15,feb-22,332,YES,1,"$17,294",ago-02,2010,No
5680,214,Visa,Credit,4.15989E+15,nov-12,693,YES,3,$0,nov-12,2012,No
5005,771,Mastercard,Debit,5.02427E+15,oct-24,738,YES,2,"$5,857",oct-04,2007,No
4986,771,Mastercard,Debit,5.77835E+15,ene-23,199,YES,2,"$17,536",oct-03,2010,No
3803,771,Mastercard,Debit (Prepaid),5.55973E+15,sep-20,153,YES,2,$61,jul-07,2016,No
5104,520,Amex,Credit,3.71904E+14,abr-24,251,YES,1,"$13,300",oct-08,2014,No
2020,520,Mastercard,Debit,5.9059E+15,may-22,924,YES,1,"$34,278",mar-01,2010,No
4129,520,Mastercard,Debit,5.845E+15,oct-07,563,YES,2,"$38,235",ago-04,2016,No
3948,520,Visa,Debit,4.71975E+15,sep-24,990,NO,2,"$1,587",jul-10,2013,No
2659,520,Visa,Debit,4.59456E+15,oct-22,454,YES,2,"$28,156",abr-10,2010,No
5468,288,Visa,Credit,4.59175E+15,may-22,694,NO,1,"$6,500",nov-06,2018,No
6039,288,Mastercard,Debit,5.59278E+15,oct-12,692,YES,2,"$4,324",dic-11,2011,No
3497,288,Visa,Debit,4.49506E+15,ene-22,846,YES,2,"$1,112",jun-10,2010,No
1824,1979,Visa,Credit,4.46198E+15,feb-20,706,YES,1,"$19,600",feb-20,2020,No
2548,1979,Visa,Debit,4.08627E+15,may-23,965,YES,2,"$15,182",abr-07,2009,No
4396,1979,Visa,Credit,4.81317E+15,may-17,550,YES,1,"$14,200",ago-12,2012,No
2812,1979,Mastercard,Debit,5.39383E+15,ago-22,765,YES,1,"$30,065",may-01,2011,No
1825,1253,Visa,Credit,4.25431E+15,may-22,597,NO,1,"$10,600",feb-20,2020,No
5691,1253,Visa,Debit,4.79208E+15,ago-20,969,YES,1,"$39,764",nov-13,2013,No
3841,1253,Mastercard,Debit,5.5465E+15,oct-23,468,YES,1,"$27,208",jul-08,2008,No
2248,1253,Mastercard,Debit,5.49829E+15,mar-16,927,NO,1,"$29,637",mar-10,2010,No
1556,1253,Mastercard,Debit,5.96902E+15,feb-20,625,YES,1,"$24,442",feb-20,2020,No
2561,1253,Mastercard,Debit,5.80546E+15,sep-24,461,YES,2,"$28,390",abr-08,2008,No
4869,311,Amex,Credit,3.98921E+14,ene-24,659,YES,2,"$6,600",sep-14,2014,No
4094,311,Mastercard,Debit,5.92216E+15,oct-07,869,YES,1,"$11,510",ago-99,2011,No
4600,311,Mastercard,Credit,5.84005E+15,jun-12,650,YES,1,"$6,400",sep-06,2011,No
93,311,Discover,Credit,6.12985E+15,ago-24,972,YES,1,"$1,800",ene-06,2007,No
81,1346,Visa,Credit,4.50989E+15,mar-24,503,YES,2,"$1,500",ene-05,2009,No
801,1346,Visa,Debit,4.83673E+15,ene-20,314,YES,1,"$14,813",ene-20,2020,No
2877,1622,Mastercard,Debit,5.21563E+15,dic-20,502,YES,2,"$40,176",may-05,2009,No
90,852,Amex,Credit,3.7776E+14,oct-23,360,YES,1,"$10,300",ene-06,2013,No
1282,852,Visa,Credit,4.37323E+15,ene-20,735,YES,2,"$4,400",feb-11,2011,No
4187,852,Visa,Debit,4.25152E+15,abr-19,637,YES,2,"$15,878",ago-06,2008,No
4039,1394,Visa,Credit,4.81287E+15,jun-20,393,YES,2,"$8,500",jul-15,2015,No
530,1394,Mastercard,Debit,5.61032E+15,oct-23,951,YES,2,"$18,022",ene-20,2020,No
3468,1394,Mastercard,Debit,5.54264E+15,jun-16,555,YES,1,"$19,597",jun-10,2010,No
6027,1394,Visa,Debit,4.36584E+15,sep-21,569,YES,1,"$51,504",dic-10,2010,No
82,957,Visa,Debit,4.82324E+15,oct-21,123,YES,2,"$28,717",ene-05,2014,No
5042,957,Amex,Credit,3.35477E+14,nov-21,741,NO,1,"$7,100",oct-06,2006,No
4532,957,Mastercard,Debit,5.40571E+15,jun-20,515,NO,1,"$27,974",sep-03,2012,No
5078,515,Mastercard,Debit,5.71392E+15,dic-22,155,NO,2,"$6,629",oct-07,2008,No
5487,515,Mastercard,Debit,5.55487E+15,mar-24,511,YES,2,"$2,093",nov-07,2015,No
3984,515,Visa,Debit,4.17087E+15,sep-23,676,YES,2,"$27,053",jul-11,2011,No
3235,515,Mastercard,Debit,5.87079E+15,may-23,221,YES,2,"$15,800",jun-02,2012,No
2831,1303,Visa,Debit,4.17854E+15,may-15,804,YES,1,"$20,699",may-02,2008,No
2705,1303,Visa,Debit,4.67185E+15,nov-20,859,YES,2,"$31,662",abr-12,2012,No
6000,1303,Mastercard,Credit,5.21912E+15,jun-23,5,YES,1,"$18,900",dic-10,2011,No
5059,1303,Visa,Credit,4.13583E+15,nov-06,69,YES,2,"$14,200",oct-06,2010,No
6085,1303,Mastercard,Debit,5.43424E+15,dic-22,501,YES,2,"$25,292",dic-13,2013,No
1557,1303,Mastercard,Debit,5.48316E+15,mar-23,973,YES,1,"$19,299",feb-20,2020,No
4226,1303,Visa,Debit,4.8159E+15,mar-17,581,YES,2,"$27,215",ago-07,2010,No
3765,1287,Mastercard,Debit,5.46107E+15,abr-12,47,YES,2,"$10,934",jul-06,2015,No
5564,296,Mastercard,Credit,5.83127E+15,abr-15,530,YES,2,"$20,300",nov-09,2010,No
4939,296,Amex,Credit,3.64959E+14,oct-12,140,YES,2,"$9,700",oct-99,2007,No
3331,296,Visa,Debit (Prepaid),4.23785E+15,ago-23,204,NO,2,$87,jun-06,2006,No
1330,1059,Visa,Credit,4.36583E+15,feb-23,945,YES,2,"$11,700",feb-13,2013,No
2641,1059,Mastercard,Debit,5.57761E+15,dic-24,463,YES,2,"$16,460",abr-10,2010,No
4483,1059,Visa,Debit,4.60247E+15,abr-23,588,YES,1,"$27,036",ago-19,2019,No
5641,1378,Amex,Credit,3.43797E+14,jun-20,130,YES,2,"$3,100",nov-11,2011,No
283,1378,Visa,Debit,4.68679E+15,ago-21,648,YES,1,"$21,757",ene-11,2011,No
4227,1378,Visa,Debit,4.58422E+15,jul-21,880,YES,2,"$15,925",ago-07,2007,No
2921,1378,Amex,Credit,3.35016E+14,dic-19,916,YES,1,"$10,100",may-07,2016,No
4066,1297,Mastercard,Debit,5.19848E+15,jul-22,392,YES,2,"$20,660",jul-18,2018,No
1242,1297,Visa,Debit,4.47036E+15,may-22,231,YES,1,"$18,301",feb-10,2010,No
5627,1297,Visa,Credit,4.11889E+15,may-11,419,YES,2,"$14,200",nov-10,2018,No
5982,1727,Visa,Debit,4.47538E+15,jun-24,972,YES,1,"$24,230",dic-09,2011,No
319,1727,Visa,Debit,4.30459E+15,oct-13,340,YES,1,"$19,636",ene-13,2013,No
1379,1727,Mastercard,Debit (Prepaid),5.00085E+15,jul-24,345,YES,3,$102,feb-18,2018,No
5329,1727,Mastercard,Debit,5.65503E+15,sep-22,848,YES,2,"$21,218",oct-18,2018,No
4918,1727,Visa,Debit,4.60271E+15,mar-21,862,YES,2,"$27,066",sep-18,2018,No
3766,1727,Mastercard,Debit,5.18008E+15,jun-16,148,YES,2,"$19,723",jul-06,2010,No
1826,310,Visa,Debit,4.90691E+15,dic-20,443,YES,2,"$21,990",feb-20,2020,No
531,310,Mastercard,Debit,5.03714E+15,nov-21,719,YES,2,"$26,251",ene-20,2020,No
1359,673,Visa,Debit,4.81559E+15,abr-22,752,NO,2,"$14,614",feb-15,2015,No
2422,673,Visa,Credit,4.23969E+15,nov-22,10,YES,1,"$12,800",abr-01,2003,No
978,673,Mastercard,Debit,5.96568E+15,feb-06,491,YES,2,"$17,897",feb-00,2013,No
1827,673,Visa,Credit,4.02327E+15,jun-24,413,YES,1,"$8,700",feb-20,2020,No
4570,1283,Amex,Credit,3.88335E+14,sep-21,695,YES,2,"$19,500",sep-05,2007,No
2341,1283,Mastercard,Debit,5.4186E+15,jun-15,899,YES,1,"$24,111",mar-15,2015,No
5305,1283,Mastercard,Debit,5.93058E+15,jun-23,751,YES,1,"$34,839",oct-15,2015,No
3469,1283,Mastercard,Credit,5.29353E+15,abr-23,542,YES,1,"$12,800",jun-10,2012,No
5404,1239,Mastercard,Credit,5.07309E+15,oct-21,19,YES,2,"$9,600",nov-04,2011,No
3744,1239,Visa,Debit,4.04679E+15,abr-22,654,YES,2,"$15,112",jul-05,2016,No
532,1239,Mastercard,Credit,5.53943E+15,sep-24,932,YES,2,"$11,100",ene-20,2020,No
1243,1239,Visa,Debit,4.48866E+15,jun-23,852,YES,1,"$14,295",feb-10,2010,No
533,1691,Mastercard,Credit,5.61848E+15,feb-20,793,YES,1,"$5,400",ene-20,2020,No
225,1078,Mastercard,Debit,5.79266E+15,oct-23,862,YES,2,"$18,092",ene-10,2015,No
5488,1078,Mastercard,Debit,5.44665E+15,dic-22,473,YES,2,"$23,244",nov-07,2007,No
4397,124,Visa,Debit,4.88604E+15,abr-23,841,YES,1,"$12,639",ago-12,2012,No
4022,124,Mastercard,Debit,5.20811E+15,dic-21,143,YES,1,"$13,482",jul-14,2014,No
3050,124,Mastercard,Debit,5.68305E+15,mar-24,924,YES,1,"$13,022",may-10,2010,No
2725,124,Mastercard,Debit,5.0244E+15,feb-20,575,NO,2,"$23,999",abr-14,2014,No
2819,99,Visa,Debit,4.38851E+15,ene-20,52,YES,2,"$12,837",may-01,2013,No
3345,99,Mastercard,Debit,5.13399E+15,jul-12,12,YES,1,"$25,177",jun-07,2012,No
2869,99,Visa,Credit,4.99987E+15,ene-06,258,YES,1,"$18,800",may-04,2011,No
2736,1722,Visa,Credit,4.01224E+15,mar-20,960,YES,2,"$3,900",abr-14,2014,No
427,562,Discover,Credit,6.49156E+15,feb-23,834,YES,2,"$7,200",ene-20,2020,No
3250,750,Mastercard,Debit,5.04005E+15,dic-24,731,YES,2,"$11,749",jun-03,2015,No
4550,750,Mastercard,Debit (Prepaid),5.36168E+15,ene-21,225,YES,1,$77,sep-04,2011,No
5251,1223,Visa,Debit,4.23981E+15,nov-11,564,YES,2,"$86,262",oct-11,2011,No
1042,1223,Visa,Debit,4.54642E+15,jun-10,955,YES,1,"$92,939",feb-04,2011,No
384,1223,Visa,Debit,4.02555E+15,feb-24,741,YES,2,"$64,613",ene-19,2019,No
1828,1319,Visa,Debit,4.57633E+15,feb-20,8,YES,2,"$27,305",feb-20,2020,No
4271,575,Visa,Debit,4.81668E+15,ene-23,757,YES,1,"$24,546",ago-08,2010,No
369,575,Mastercard,Debit,5.31395E+15,sep-18,764,YES,1,"$25,121",ene-18,2018,No
3663,575,Discover,Credit,6.73396E+15,sep-22,878,YES,1,"$17,000",jul-01,2018,No
5278,575,Visa,Credit,4.50695E+15,may-23,476,YES,2,"$6,800",oct-13,2013,No
4360,575,Mastercard,Credit,5.8914E+15,dic-13,198,YES,2,"$15,100",ago-11,2011,No
3842,428,Mastercard,Credit,5.47923E+15,sep-13,276,YES,1,"$14,300",jul-08,2008,No
1351,428,Amex,Credit,3.40214E+14,nov-24,108,YES,2,"$8,800",feb-15,2015,No
3126,828,Visa,Credit,4.07359E+15,may-23,635,YES,2,"$4,100",may-12,2012,No
4235,828,Amex,Credit,3.5492E+14,ago-21,795,YES,1,"$9,500",ago-08,2016,No
3767,828,Mastercard,Credit,5.56901E+15,jun-10,780,YES,1,"$8,500",jul-06,2011,No
1829,1580,Visa,Debit,4.69969E+15,may-23,5,NO,2,"$21,741",feb-20,2020,No
1830,1580,Visa,Debit,4.74874E+15,sep-20,974,YES,1,"$1,741",feb-20,2020,No
1558,1570,Mastercard,Debit (Prepaid),5.94198E+15,abr-21,756,YES,2,$74,feb-20,2020,No
1831,1570,Visa,Credit,4.22497E+15,feb-24,389,NO,1,"$8,700",feb-20,2020,No
534,1570,Mastercard,Debit (Prepaid),5.51503E+15,mar-24,311,YES,1,$63,ene-20,2020,No
221,846,Amex,Credit,3.71625E+14,oct-22,297,YES,2,"$18,400",ene-10,2015,No
2789,846,Visa,Credit,4.68203E+15,dic-22,219,YES,2,"$9,700",abr-19,2019,No
3886,846,Mastercard,Credit,5.43715E+15,ene-22,853,YES,1,"$13,800",jul-09,2017,No
3443,846,Visa,Credit,4.51807E+15,jun-20,429,YES,2,$0,jun-09,2011,No
1244,666,Visa,Debit,4.4222E+15,oct-20,852,YES,2,"$22,501",feb-10,2010,No
4838,335,Visa,Debit,4.68051E+15,sep-13,217,YES,2,"$25,307",sep-12,2012,No
5131,335,Visa,Debit,4.4148E+15,jun-20,833,YES,1,"$23,401",oct-08,2011,No
353,335,Mastercard,Debit,5.03938E+15,jul-20,830,YES,1,"$34,385",ene-16,2016,No
5016,639,Visa,Debit,4.2016E+15,ene-23,380,YES,2,"$15,485",oct-04,2010,No
129,639,Mastercard,Debit,5.90312E+15,nov-22,939,NO,3,"$14,156",ene-07,2018,No
4877,639,Visa,Credit,4.43352E+15,nov-21,303,YES,2,"$12,400",sep-14,2014,No
4833,639,Mastercard,Debit,5.65338E+15,may-24,280,YES,2,"$14,850",sep-12,2012,No
3673,386,Mastercard,Debit,5.63953E+15,oct-23,126,YES,1,"$25,093",jul-02,2006,No
535,886,Mastercard,Debit,5.28395E+15,ene-20,201,NO,1,"$19,991",ene-20,2020,No
536,297,Mastercard,Debit (Prepaid),5.87677E+15,sep-22,942,YES,2,$29,ene-20,2020,No
1832,1860,Visa,Debit,4.78657E+15,ago-23,592,YES,2,"$28,422",feb-20,2020,No
1833,1860,Visa,Credit,4.06121E+15,feb-20,148,YES,1,"$10,100",feb-20,2020,No
4244,1860,Mastercard,Debit (Prepaid),5.56577E+15,dic-23,119,YES,2,$40,ago-08,2018,No
211,581,Visa,Debit,4.56602E+15,ago-20,490,YES,1,"$12,589",ene-09,2011,No
2320,581,Visa,Debit,4.99748E+15,sep-23,51,YES,2,"$11,885",mar-13,2013,No
3691,581,Mastercard,Debit,5.5726E+15,mar-24,642,YES,1,"$18,820",jul-03,2008,No
4615,1910,Visa,Debit,4.1012E+15,jun-20,810,YES,2,"$8,562",sep-06,2008,No
5505,1910,Visa,Debit,4.15303E+15,may-22,614,YES,1,"$5,933",nov-07,2009,No
3242,1910,Visa,Debit (Prepaid),4.22717E+15,oct-24,319,YES,2,$33,jun-02,2018,No
3288,1910,Mastercard,Debit,5.46578E+15,ago-21,490,YES,1,"$10,764",jun-05,2007,No
1559,731,Mastercard,Credit,5.44835E+15,jun-20,592,YES,1,"$8,900",feb-20,2020,No
5659,731,Visa,Debit,4.77819E+15,ene-24,74,YES,2,"$6,781",nov-11,2011,No
802,731,Visa,Debit,4.51457E+15,ene-20,377,YES,2,"$12,116",ene-20,2020,No
1111,21,Mastercard,Debit,5.96211E+15,ago-21,615,YES,2,"$21,131",feb-07,2007,No
2745,21,Mastercard,Debit,5.97748E+15,jun-15,815,YES,2,"$13,383",abr-15,2015,No
4769,21,Mastercard,Debit (Prepaid),5.49156E+15,may-23,226,YES,1,$58,sep-10,2010,No
5777,273,Discover,Credit,6.37533E+15,feb-21,523,YES,2,"$14,600",dic-02,2008,No
397,63,Amex,Credit,3.56227E+14,ene-20,792,NO,1,"$6,600",ene-20,2020,No
2805,63,Visa,Debit,4.12893E+15,jun-20,827,YES,1,"$23,806",may-99,2008,No
60,63,Visa,Debit,4.84037E+15,nov-22,357,YES,2,"$17,082",ene-04,2011,No
5489,63,Mastercard,Debit,5.57347E+15,sep-24,258,YES,1,"$16,422",nov-07,2011,No
4632,63,Mastercard,Debit,5.56643E+15,abr-24,6,YES,1,"$15,353",sep-07,2011,No
4067,63,Mastercard,Debit (Prepaid),5.57019E+15,jul-24,610,YES,1,$66,jul-18,2018,No
537,786,Mastercard,Debit,5.36034E+15,jul-24,985,YES,2,"$7,221",ene-20,2020,No
1834,786,Visa,Debit,4.89218E+15,jul-22,846,YES,2,"$21,032",feb-20,2020,No
538,1886,Mastercard,Credit,5.43774E+15,sep-22,676,YES,1,"$11,900",ene-20,2020,No
803,1886,Visa,Debit,4.06451E+15,feb-20,861,YES,2,"$15,328",ene-20,2020,No
270,103,Mastercard,Debit,5.59305E+15,feb-20,697,YES,1,"$15,023",ene-11,2011,No
5113,103,Mastercard,Credit,5.02747E+15,mar-23,841,YES,2,"$8,500",oct-08,2008,No
3930,103,Mastercard,Debit,5.26016E+15,dic-14,234,YES,2,"$17,667",jul-10,2011,No
110,103,Visa,Debit,4.89125E+15,abr-23,860,YES,2,"$20,549",ene-06,2007,No
967,103,Mastercard,Debit,5.99854E+15,nov-09,863,YES,1,"$1,738",feb-99,2007,No
5681,1193,Visa,Debit,4.93338E+15,nov-20,961,YES,1,"$34,013",nov-12,2012,No
4023,1193,Mastercard,Debit,5.89619E+15,dic-22,194,YES,1,"$38,290",jul-14,2014,No
5962,1193,Mastercard,Debit,5.42924E+15,dic-18,151,YES,1,"$17,718",dic-09,2010,No
4533,1193,Mastercard,Debit,5.48537E+15,ene-20,442,NO,1,"$25,878",sep-03,2009,No
2963,1193,Mastercard,Debit,5.77111E+15,mar-13,600,YES,1,"$22,858",may-08,2010,No
5881,585,Mastercard,Debit,5.03557E+15,sep-24,348,NO,1,"$19,913",dic-07,2010,No
1560,1532,Mastercard,Debit,5.14672E+15,jun-22,597,YES,1,"$18,648",feb-20,2020,No
3215,1958,Mastercard,Debit,5.62289E+15,ene-23,818,YES,1,"$9,676",jun-00,2009,No
3680,1958,Visa,Credit,4.09065E+15,jul-24,347,YES,2,"$4,900",jul-02,2004,No
1283,1958,Visa,Debit (Prepaid),4.01549E+15,abr-23,455,YES,1,$62,feb-11,2011,No
3578,1958,Mastercard,Debit,5.33137E+15,ago-20,392,YES,1,"$17,957",jun-14,2014,No
3843,1958,Mastercard,Credit,5.12016E+15,oct-23,69,YES,2,"$13,100",jul-08,2008,No
4594,744,Discover,Credit,6.90747E+15,ene-21,78,YES,1,"$10,700",sep-06,2017,No
5720,744,Amex,Credit,3.97876E+14,abr-22,283,YES,1,"$14,400",nov-16,2016,No
4571,744,Amex,Credit,3.20875E+14,ago-21,637,YES,1,"$20,400",sep-05,2016,No
4158,744,Mastercard,Debit,5.21612E+15,dic-24,938,YES,2,"$1,816",ago-05,2009,No
2849,744,Amex,Credit,3.88895E+14,nov-09,475,YES,2,"$2,200",may-04,2008,No
4140,1836,Visa,Credit,4.47721E+15,ene-20,510,YES,2,"$4,600",ago-04,2011,No
2450,477,Visa,Debit (Prepaid),4.83243E+15,dic-22,771,YES,2,$91,abr-03,2015,No
2692,477,Mastercard,Credit,5.57336E+15,feb-24,39,NO,2,"$14,400",abr-12,2012,No
1064,477,Visa,Debit,4.99088E+15,sep-07,717,YES,1,"$18,647",feb-05,2007,No
4168,477,Visa,Credit,4.2057E+15,oct-20,715,YES,1,"$18,100",ago-05,2008,No
3419,477,Mastercard,Debit (Prepaid),5.45285E+15,abr-20,510,YES,2,$35,jun-09,2009,No
1835,1713,Visa,Debit,4.798E+15,abr-23,439,YES,1,"$19,079",feb-20,2020,No
804,1506,Visa,Debit,4.14617E+15,feb-20,127,YES,1,"$10,686",ene-20,2020,No
1836,1506,Visa,Debit,4.17028E+15,feb-21,886,YES,2,"$30,000",feb-20,2020,No
3706,357,Visa,Debit,4.90801E+15,jul-21,30,YES,1,"$41,221",jul-03,2011,No
2085,357,Mastercard,Debit,5.56561E+15,jul-24,214,YES,1,"$29,170",mar-05,2006,No
5481,357,Discover,Credit,6.19401E+15,abr-22,513,YES,3,"$19,800",nov-07,2011,No
2832,357,Visa,Credit,4.22779E+15,abr-22,326,YES,2,"$14,500",may-02,2007,No
4883,535,Mastercard,Credit,5.44997E+15,jun-24,172,YES,2,"$12,200",sep-15,2015,No
1085,778,Mastercard,Debit,5.72626E+15,mar-22,675,YES,2,"$1,500",feb-06,2018,No
3228,778,Visa,Credit,4.36742E+15,ago-14,163,NO,1,"$13,700",jun-01,2005,No
539,778,Mastercard,Debit,5.10336E+15,sep-23,3,YES,2,"$15,895",ene-20,2020,No
1837,950,Visa,Credit,4.98933E+15,abr-20,250,YES,1,"$3,000",feb-20,2020,No
2562,1080,Mastercard,Debit,5.65755E+15,jun-21,692,YES,1,"$1,470",abr-08,2008,No
5844,1080,Visa,Credit,4.59097E+15,dic-23,836,YES,2,"$5,500",dic-05,2010,No
1838,1197,Visa,Debit,4.32053E+15,dic-21,275,YES,2,"$4,326",feb-20,2020,No
1839,1197,Visa,Credit,4.71335E+15,may-23,290,YES,2,"$13,600",feb-20,2020,No
540,1197,Mastercard,Debit,5.08349E+15,ene-22,232,YES,1,"$37,002",ene-20,2020,No
4689,711,Visa,Debit,4.46002E+15,ene-20,704,YES,2,"$9,562",sep-08,2011,No
3995,1731,Mastercard,Debit,5.87275E+15,sep-20,772,YES,1,"$18,244",jul-12,2012,No
4888,1731,Visa,Debit (Prepaid),4.662E+15,sep-23,924,YES,2,$81,sep-15,2015,No
34,1731,Amex,Credit,3.75954E+14,dic-22,888,YES,1,"$13,700",ene-03,2017,No
5930,1731,Mastercard,Credit,5.22576E+15,jun-20,627,YES,1,"$6,000",dic-08,2010,No
2797,1731,Mastercard,Debit,5.54335E+15,nov-24,275,YES,1,"$16,409",may-98,2008,No
4616,1731,Visa,Debit,4.6013E+15,mar-22,652,YES,2,"$15,822",sep-06,2009,No
5810,451,Mastercard,Debit,5.23807E+15,sep-23,266,YES,2,"$1,447",dic-04,2010,No
3768,451,Mastercard,Credit,5.18709E+15,may-20,843,YES,3,"$6,600",jul-06,2010,No
3786,1290,Visa,Credit,4.60308E+15,oct-09,377,YES,1,"$15,700",jul-06,2011,No
3629,1290,Mastercard,Debit,5.58807E+15,ene-21,208,YES,2,"$26,704",jun-18,2018,No
2530,1817,Mastercard,Debit,5.68658E+15,dic-24,666,YES,2,"$43,033",abr-07,2013,No
1444,56,Discover,Credit,6.65855E+15,feb-24,578,YES,1,"$5,800",feb-20,2020,No
805,56,Visa,Credit,4.60967E+15,jul-23,820,YES,1,"$6,900",ene-20,2020,No
4949,1383,Mastercard,Debit,5.02729E+15,feb-22,118,YES,1,"$17,432",oct-01,2014,No
3146,1915,Mastercard,Debit,5.93765E+15,dic-24,903,YES,1,"$34,453",may-14,2014,No
4116,1915,Mastercard,Credit,5.89251E+15,abr-23,771,YES,1,"$14,800",ago-03,2018,No
5031,1915,Visa,Debit,4.75069E+15,feb-21,667,YES,1,"$2,603",oct-05,2012,No
2113,1915,Mastercard,Debit,5.40985E+15,oct-23,832,YES,2,"$11,568",mar-06,2008,No
3229,1882,Visa,Debit,4.84839E+15,ene-24,918,YES,1,"$35,943",jun-01,2009,No
2672,1882,Discover,Credit,6.50437E+15,ene-19,580,YES,1,"$13,600",abr-11,2011,No
5882,1882,Mastercard,Debit,5.96454E+15,mar-22,245,YES,2,"$8,671",dic-07,2009,No
3556,1467,Visa,Debit,4.4799E+15,dic-24,411,YES,1,"$24,498",jun-12,2012,No
5132,1791,Visa,Debit,4.27028E+15,sep-20,51,YES,1,"$21,751",oct-08,2008,No
2215,1791,Mastercard,Debit,5.3248E+15,nov-22,746,YES,3,"$18,021",mar-09,2009,No
4587,1791,Visa,Debit,4.51069E+15,ene-23,713,YES,2,"$7,830",sep-05,2010,No
2142,447,Mastercard,Debit,5.34529E+15,dic-21,888,YES,2,"$17,980",mar-07,2007,No
4617,447,Visa,Credit,4.65976E+15,ene-24,764,YES,2,"$9,000",sep-06,2008,No
5405,447,Mastercard,Debit,5.35779E+15,jul-12,544,YES,1,"$16,034",nov-04,2013,No
3692,447,Mastercard,Debit,5.62533E+15,dic-22,428,YES,2,$323,jul-03,2009,No
3865,447,Visa,Debit,4.60747E+15,jun-21,388,YES,1,"$6,611",jul-08,2008,No
4967,1640,Mastercard,Debit,5.59298E+15,jun-23,696,YES,1,"$14,231",oct-02,2010,No
5171,1640,Visa,Credit,4.89742E+15,ene-19,363,YES,1,"$11,400",oct-09,2009,No
1065,1640,Visa,Credit,4.53313E+15,oct-21,612,YES,2,"$5,900",feb-05,2009,No
4795,636,Visa,Debit,4.71199E+15,abr-22,577,YES,1,"$3,915",sep-10,2010,No
3420,636,Mastercard,Debit,5.89822E+15,ago-22,295,YES,2,"$8,882",jun-09,2015,No
4361,636,Mastercard,Debit,5.67361E+15,feb-20,990,YES,1,"$1,218",ago-11,2012,No
284,636,Visa,Debit,4.07149E+15,jul-20,498,YES,1,"$12,057",ene-11,2018,No
4169,782,Visa,Debit,4.31042E+15,ene-23,18,YES,2,"$13,435",ago-05,2008,No
3051,782,Mastercard,Debit,5.8631E+15,mar-24,62,NO,2,"$13,055",may-10,2010,No
2216,782,Mastercard,Debit (Prepaid),5.65952E+15,oct-20,634,YES,2,$85,mar-09,2011,No
29,316,Visa,Credit,4.935E+15,abr-21,547,YES,3,"$1,200",ene-02,2011,No
2038,316,Visa,Credit,4.33181E+15,ene-23,448,YES,2,"$10,500",mar-02,2010,No
4125,316,Amex,Credit,3.83177E+14,oct-21,459,YES,2,"$9,300",ago-04,2008,No
5857,316,Mastercard,Debit,5.6033E+15,jun-21,386,YES,1,"$14,056",dic-06,2008,No
1211,1192,Mastercard,Debit,5.30341E+15,oct-23,305,YES,1,"$2,001",feb-10,2018,No
541,787,Mastercard,Debit (Prepaid),5.53683E+15,nov-24,829,YES,1,$80,ene-20,2020,No
1561,787,Mastercard,Credit,5.73614E+15,feb-20,332,YES,1,"$19,500",feb-20,2020,No
1562,251,Mastercard,Debit,5.1797E+15,ene-22,41,YES,1,"$14,797",feb-20,2020,No
806,251,Visa,Debit,4.26304E+15,abr-21,719,YES,1,"$14,420",ene-20,2020,No
